"id","publisher_id","sale_amount","commission","date","commission_status","validation_date","extra","type","site_name","URL","decline_reason","referer","clickThroughTime","voucher_code","mins_between_click_trans","amended","amend_reason","old_sale_amount","old_commission","different_currency","ip","click_ref","click_device","transaction_device","publisher_url","transaction_parts","country_by_ip","custom_parameters","paid_to_publisher","invoice_id","transaction_query_id","commission_sharing_publisher_id","commission_sharing_publisher","partner_commission","commission_sharing_transaction_id","iphash","commission_sharing_selected_rate_publisher_id","products","campaign","tracked_parts","customer_acquisition","network_fee","service_partner_advertiser_cost"
"2048248288","156708","516.40","61.97","2026-02-07 12:50:00","2","2026-02-17 13:43:00","6762699981050","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Order not complete - Customer returned order","https://checkout.monfrerefashion.com/","2026-02-07 12:44:00","","7","No",,,,,"0.0.0.0","ebs6243595844sbe","iPhone","iPhone","","RETURNING:516.40","United States of America","1: shopifyApp_5.2.5,2: #15354,3: px,4: 24986320897,7: sn","no",,,,,"0.00",,"-5977195396177274940",,"[{""product_id"":""8938623271162"",""product_name"":""Brando Needle Cord Khaki"",""unit_price"":136.40,""quantity"":1,""sku_code"":""1008N75234_KHAKI_33"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938623631610"",""product_name"":""Brando Velvet Saddle"",""unit_price"":136.40,""quantity"":1,""sku_code"":""1008V85225_SADDLE_33"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346393850"",""product_name"":""Jalen Vintage Leopard"",""unit_price"":243.60,""quantity"":1,""sku_code"":""348K105504_VIN LEOPARD_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:516.40","returning","8.78","0.00"
"2045710563","162254","103.40","12.41","2026-02-03 19:25:00","1","2026-02-24 15:02:00","6755902947578","Sale","DontPayFull.com","http://www.dontpayfull.com",,"https://checkout.monfrerefashion.com/","2026-02-03 19:25:00","DPF20","n/a","No",,,,,"0.0.0.0","","PC Unknown","iPhone","","NEW:103.40","United States of America","1: shopifyApp_5.2.5,2: #15321,3: px,4: 24986320897","no","11122576",,,,"0.00",,"-844812827909618783",,"[{""product_id"":""8614627508474"",""product_name"":""Greyson Tinted Indigo"",""unit_price"":103.40,""quantity"":1,""sku_code"":""1026J64422_TINTED INDIG_36"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:103.40","new","1.76","0.00"
"2098483910","509365","277.10","16.63","2026-04-21 21:16:00","0","","6898367627514","Sale","surfmyads.com","http://www.codes.co.uk",,"https://monfrerefashion.com/","2026-04-21 21:13:00","WELCOMESMSQ38FWV2S","3","No",,,,,"0.0.0.0","opr20981729","PC Windows","PC Windows","https://www.promocodes.com/","RETURNING:277.10","United States of America","1: shopifyApp_5.4.1,3: px,2: #15939,4: web","no",,,,,"0.00",,"4664910920847306908",,"[{""product_id"":""7715310010618"",""product_name"":""Brando Parisian Luxe Light Grey"",""unit_price"":168.30,""quantity"":1,""sku_code"":""1008J02050_LIGHT GREY_36"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779330224378"",""product_name"":""Brando Short Light Grey"",""unit_price"":108.80,""quantity"":1,""sku_code"":""609J45050_LIGHT GREY_36"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:277.10","returning","4.71","0.00"
"2111083942","177945","348.00","20.88","2026-05-08 14:07:00","0","","6934997598458","Sale","Demand.io","https://knoji.com/",,"https://monfrerefashion.com/","2026-05-08 14:07:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","iPhone","","RETURNING:348.00","Mexico","1: shopifyApp_5.4.1,3: px,2: #16063,4: web","no",,,,,"0.00",,"-6006330477184530189",,"[{""product_id"":""9142650896634"",""product_name"":""Jeter Varsity Suede Carolina"",""unit_price"":348.00,""quantity"":1,""sku_code"":""915S_CAROLINA_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:348.00","returning","5.92","0.00"
"2088921856","680477","295.80","35.50","2026-04-08 13:52:00","1","2026-05-04 14:51:00","#15812","Sale","Minty Recover","https://business.minty.com/",,"","2026-04-08 13:47:00","ADS15","5","No",,,,,"0.0.0.0","","iPhone","PC Unknown","https://monfrre.offer.safeopt.com/","NEW:295.80","United States of America","1: US","no",,,,,"0.00",,"-580677053653192417",,"[{""product_id"":""9142650831098"",""product_name"":""Maverick Silk Steel Blue"",""unit_price"":295.80,""quantity"":1,""sku_code"":""912V_STEELBLUE_L"",""commission_group_code"":""DEFAULT"",""category"":""Bomber Jacket""}]","","DEFAULT:295.80","new","5.03","0.00"
"2043288933","680477","129.25","15.51","2026-01-31 12:56:00","2","2026-02-24 15:00:00","6750061035770","Sale","Minty Recover","https://business.minty.com/","Order not complete - Customer payment not successful","","2026-01-31 12:53:00","","3","No",,,,,"0.0.0.0","","iPhone","PC Unknown","https://monfrre.offer.safeopt.com/","NEW:129.25","Ireland","1: shopifyApp_5.2.5,2: #15284,3: s2s,4: 24986320897","no",,,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8614627508474"",""product_name"":""Greyson Tinted Indigo"",""unit_price"":129.25,""quantity"":1,""sku_code"":""1026J64422_TINTED INDIG_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:129.25","new","2.20","0.00"
"2031900491","80338","63.00","3.15","2026-01-15 08:21:00","1","2026-02-10 13:01:00","6722298773754","Sale","intent.ly Overlays","https://intent.ly/",,"","2026-01-15 08:20:00","","2","No",,,,,"0.0.0.0","OID148095_DID160340_","iPhone","PC Unknown","https://www.monfrerefashion.com/collections/eosale?utm_source=Klaviyo&utm_medium=email&utm_campaign=1%2F14%2F2025+Final+Sale+Customers+%2801KET37MKC7R417Y1YPYRG9P5P%29&utm_id=01KET37MKC7R417Y1YPYRG9P5P&tw_source=Klaviyo&_kx=PCQt2ifVjwYKtHgUP2-dE0OaF3IMjCG","RETURNING:63.00","Ireland","1: shopifyApp_5.2.5,2: #15164,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8707407118586"",""product_name"":""Deniro Mineral Green"",""unit_price"":63.00,""quantity"":1,""sku_code"":""1017T15339_MINERAL GREE_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:63.00","returning","1.07","0.00"
"2028324124","156708","604.80","72.58","2026-01-10 10:18:00","2","2026-02-02 13:09:00","6714224705786","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Order not complete - Customer returned order","","2026-01-10 10:10:00","","8","No",,,,,"0.0.0.0","ebs6216037627sbe","Apple Mac","PC Unknown","","NEW:604.80","United States of America","1: shopifyApp_5.2.5,2: #15112,3: s2s,4: 24986320897,7: sn","no",,,,,"0.00",,"-6917851647168570791",,"[{""product_id"":""9010346492154"",""product_name"":""Eastwood Needle Cord Noir"",""unit_price"":229.60,""quantity"":1,""sku_code"":""801N115001_NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346524922"",""product_name"":""Eastwood Butter Suede Vintage Blanc"",""unit_price"":187.60,""quantity"":1,""sku_code"":""801S105102_SUEDE VI BLA_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346557690"",""product_name"":""Eastwood Butter Suede Navy"",""unit_price"":187.60,""quantity"":1,""sku_code"":""801S125411_NAVY_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:604.80","new","10.28","0.00"
"2099323504","696205","37.60","4.51","2026-04-23 00:55:00","0","","6900793278714","Sale","Klarna","http://www.klarna.com",,"https://monfrerefashion.com/","2026-04-23 00:48:00","","6","No",,,,,"0.0.0.0","app","iPhone","iPhone","","NEW:37.60","United States of America","1: shopifyApp_5.4.1,3: px,2: #15951,4: web","no",,,,,"0.00",,"2178601167283652691",,"[{""product_id"":""9120271007994"",""product_name"":""Greyson Distressed Bleeker"",""unit_price"":37.60,""quantity"":1,""sku_code"":""1026D93011_DIST BLEEKER_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:37.60","new","0.64","0.00"
"2045552169","80338","358.60","17.93","2026-02-03 14:46:00","1","2026-02-24 15:02:00","6755547775226","Sale","intent.ly Overlays","https://intent.ly/",,"https://checkout.monfrerefashion.com/","2026-02-03 14:40:00","","6","No",,,,,"0.0.0.0","OID148093_DID160339_","Apple Mac","Apple Mac","https://www.monfrerefashion.com/collections/new-arrivals-1","RETURNING:358.60","United States of America","1: shopifyApp_5.2.5,2: #15317,3: px,4: 24986320897","yes","11122576",,,,"0.00",,"4083157251629826768",,"[{""product_id"":""7715491447034"",""product_name"":""Brando Indigo"",""unit_price"":220.00,""quantity"":1,""sku_code"":""1008J72401_INDIGO_30"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938623533306"",""product_name"":""Brando Parisian Luxe Juniper"",""unit_price"":138.60,""quantity"":1,""sku_code"":""1008P85306_JUNIPER_30"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:358.60","returning","6.10","0.00"
"2112362369","156708","295.80","35.50","2026-05-10 11:19:00","0","","6938618888442","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com",,"https://monfrerefashion.com/","2026-05-10 10:47:00","W15DVTH3QBG","33","No",,,,,"0.0.0.0","ebs6334036225sbe","Apple Mac","Apple Mac","","NEW:295.80","United States of America","1: shopifyApp_5.4.1,3: px,2: #16081,4: web","no",,,,,"0.00",,"-559067064741677917",,"[{""product_id"":""9142650831098"",""product_name"":""Maverick Silk Steel Blue"",""unit_price"":295.80,""quantity"":1,""sku_code"":""912V_STEELBLUE_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:295.80","new","5.03","0.00"
"2034927631","80338","198.00","9.90","2026-01-19 15:38:00","2","2026-01-30 15:15:00","6730027761914","Sale","intent.ly Overlays","https://intent.ly/","Order not complete - manual commission added","","2026-01-19 15:37:00","","1","No",,,,,"0.0.0.0","OID148094_DID160396_","iPad","PC Unknown","https://www.monfrerefashion.com/","NEW:198.00","United States of America","1: shopifyApp_5.2.5,2: #15202,3: s2s,4: 24986320897","no",,,,,"0.00",,"4721782434978455371",,"[{""product_id"":""7715309846778"",""product_name"":""Brando Parisian Luxe Khaki"",""unit_price"":198.00,""quantity"":1,""sku_code"":""1008J01261_KHAKI_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:198.00","new","3.37","0.00"
"2024466655","1944389","768.90","46.13","2026-01-05 05:24:00","1","2026-02-02 13:08:00","#15058","Sale","Asenco Inc.","https://www.shareasale.com",,"","2026-01-05 05:14:00","","10","No",,,,,"0.0.0.0","","PC Windows","PC Unknown","https://xyzcodes.com/","RETURNING:768.90","United States of America","1: shopifyApp_5.2.5,2: #15058,3: s2s,4: 24986320897","no","11072934",,,,"0.00",,"2850692994939388405",,"[{""product_id"":""8115117916410"",""product_name"":""HOLIDAY GIFT CARD"",""unit_price"":0.00,""quantity"":1,""sku_code"":"""",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938624876794"",""product_name"":""Dean Cowhide"",""unit_price"":768.90,""quantity"":1,""sku_code"":""909L85903_COWHIDE_XXL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:768.90","returning","13.07","0.00"
"2028618188","81392","518.40","31.10","2026-01-10 18:34:00","1","2026-02-02 13:10:00","6714930594042","Sale","RetailMeNot.com","http://www.retailmenot.com",,"","2026-01-10 18:17:00","EOS40","17","No",,,,,"0.0.0.0","04WEoponAUgOzlgjeneSV8n","Android Mobile","PC Unknown","https://www.retailmenot.com/view/monfrerefashion.com","RETURNING:518.40","United States of America","1: shopifyApp_5.2.5,2: #15118,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"-1739451763418556861",,"[{""product_id"":""8017651794170"",""product_name"":""Brando Velvet Noir"",""unit_price"":148.80,""quantity"":1,""sku_code"":""1008V73001_VELVET NOIR_38"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345935098"",""product_name"":""Greyson Velvet Vintage Carbon"",""unit_price"":160.80,""quantity"":1,""sku_code"":""1026V105425_VINT CARBON_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346393850"",""product_name"":""Jalen Vintage Leopard"",""unit_price"":208.80,""quantity"":1,""sku_code"":""348K105504_VIN LEOPARD_XXL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:518.40","returning","8.81","0.00"
"2083423896","156708","415.80","49.90","2026-03-31 15:58:00","1","2026-04-29 19:15:00","#15750","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com",,"","2026-03-31 15:52:00","","7","No",,,,,"0.0.0.0","ebs6294531506sbe","PC Windows","PC Unknown","","NEW:415.80","United States of America","1: US","no","11352359",,,,"0.00",,"-2814299335922639883",,"[{""product_id"":""9010345935098"",""product_name"":""Greyson Velvet Vintage Carbon"",""unit_price"":138.60,""quantity"":1,""sku_code"":""1026V105425_VINT CARBON_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:415.80","new","7.07","0.00"
"2071646250","2690254","159.80","19.18","2026-03-14 15:22:00","1","2026-04-06 13:45:00","6826225828090","Sale","CRENATIVE AGR TECHNOLOGY LTD (WhizzCo)","https://whizzco.com",,"","2026-03-14 14:02:00","W15S8BK7HQL","80","No",,,,,"0.0.0.0","pjnewsletter.com","iPhone","PC Unknown","","NEW:159.80","Ireland","1: shopifyApp_5.2.5,2: #15617,3: s2s,4: 24986320897","no","11297829",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""8938623729914"",""product_name"":""Greyson Rivoli"",""unit_price"":159.80,""quantity"":1,""sku_code"":""1026J95408_RIVOLI_34"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:159.80","new","2.72","0.00"
"2093574350","177945","257.30","15.44","2026-04-14 23:51:00","2","2026-04-16 13:57:00","6884066164986","Sale","Demand.io","https://knoji.com/","Invalid claim - Transaction occurred too long ago","https://monfrerefashion.com/","2026-04-14 23:51:00","SIMPLY50","n/a","No",,,,,"0.0.0.0","","PC Unknown","Apple Mac","","RETURNING:257.30","United States of America","1: shopifyApp_5.4.1,2: #15867,3: px,4: web","no",,,,,"0.00",,"-8261031287981290954",,"[{""product_id"":""8938623992058"",""product_name"":""Trooper Plum"",""unit_price"":66.31,""quantity"":1,""sku_code"":""3018S95504_PLUM_32"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938624188666"",""product_name"":""Wayne Vest Needle Cord Noir"",""unit_price"":49.90,""quantity"":1,""sku_code"":""702N95001_NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938624221434"",""product_name"":""Wayne Needle Cord Plum"",""unit_price"":49.91,""quantity"":1,""sku_code"":""702N95504_PLUM_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346164474"",""product_name"":""Caine Matteo"",""unit_price"":91.18,""quantity"":1,""sku_code"":""1044J115406_MATTEO_32"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:257.30","returning","4.37","0.00"
"2023470146","1944389","180.40","10.82","2026-01-03 17:24:00","1","2026-01-29 14:42:00","#15045","Sale","Asenco Inc.","https://www.shareasale.com",,"","2026-01-03 17:23:00","","0","No",,,,,"0.0.0.0","","iPhone","PC Unknown","https://xyzcodes.com/","RETURNING:180.40","United States of America","1: shopifyApp_5.2.5,2: #15045,3: s2s,4: 24986320897","no","11015018",,,,"0.00",,"7137593421160172641",,"[{""product_id"":""8115117916410"",""product_name"":""HOLIDAY GIFT CARD"",""unit_price"":0.00,""quantity"":1,""sku_code"":""null"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938624352506"",""product_name"":""Eastwood Needle Cord Plum"",""unit_price"":180.40,""quantity"":1,""sku_code"":""801N95504_PLUM_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:180.40","returning","3.07","0.00"
"2070525287","143466","168.30","10.10","2026-03-12 21:00:00","1","2026-04-06 13:45:00","6822667387130","Sale","YIELDKIT GmbH - Content sites","http://yieldkit.com",,"","2026-03-12 05:24:00","W15GRKSJ5MH","935","No",,,,,"0.0.0.0","v030400018504a452cd82c428405593187b3aa3fdb6bb-1f5c103951594801bf655206ca66fb6b","iPhone","PC Unknown","https://trendandtales.com/","RETURNING:168.30","Ireland","1: shopifyApp_5.2.5,2: #15607,3: s2s,4: 24986320897","no","11297829",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""9010345771258"",""product_name"":""Brando Needle Cord Vintage Blanc"",""unit_price"":168.30,""quantity"":1,""sku_code"":""1008N105102_VIN BLANC_32"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:168.30","returning","2.86","0.00"
"2102098401","156708","1122.00","134.64","2026-04-26 18:24:00","2","2026-04-27 14:46:00","6907953283322","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Retailer issue - Unauthorised voucher code used","https://monfrerefashion.com/","2026-04-26 17:52:00","STEVEN50","31","No",,,,,"0.0.0.0","ebs6318731562sbe","Apple Mac","Apple Mac","","NEW:1122.00","United States of America","1: shopifyApp_5.4.1,3: px,2: #15977,4: web","no",,,,,"0.00",,"1963877374967699315",,"[{""product_id"":""4441476431936"",""product_name"":""Brando Blanc"",""unit_price"":105.00,""quantity"":1,""sku_code"":""1008_BLANC_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329634554"",""product_name"":""Brando Coral"",""unit_price"":89.00,""quantity"":1,""sku_code"":""1008L45681_CORAL_31"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329700090"",""product_name"":""Brando St Barth\u0027s"",""unit_price"":89.00,""quantity"":1,""sku_code"":""1008T45450_ST BARTHS_30"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938624483578"",""product_name"":""Cooper Coated Noir"",""unit_price"":139.00,""quantity"":1,""sku_code"":""810C75001_COATED NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142649291002"",""product_name"":""Noah Butter Suede Cool Grey"",""unit_price"":114.00,""quantity"":1,""sku_code"":""3012S_COOL GREY_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650011898"",""product_name"":""Noah Butter Suede Ivory"",""unit_price"":114.00,""quantity"":1,""sku_code"":""3012S_IVORY_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650634490"",""product_name"":""Bond Shirt Silk Ivory"",""unit_price"":124.00,""quantity"":1,""sku_code"":""822S_IVORY_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650765562"",""product_name"":""Maverick Butter Suede Cool Grey"",""unit_price"":149.00,""quantity"":1,""sku_code"":""912S_COOL GREY_M"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650896634"",""product_name"":""Jeter Varsity Suede Carolina"",""unit_price"":199.00,""quantity"":1,""sku_code"":""915S_CAROLINA_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:1122.00","new","19.07","0.00"
"2045724200","80338","176.00","8.80","2026-02-03 20:11:00","2","2026-02-09 19:59:00","6755948724474","Sale","intent.ly Overlays","https://intent.ly/","Order not complete - manual commission added","https://checkout.monfrerefashion.com/","2026-02-03 20:08:00","","3","No",,,,,"0.0.0.0","OID148090_DID160339_","Apple Mac","Apple Mac","https://www.monfrerefashion.com/","RETURNING:176.00","United States of America","1: shopifyApp_5.2.5,2: #15322,3: px,4: 24986320897","no",,,,,"0.00",,"1338393603158838915",,"[{""product_id"":""7715493871866"",""product_name"":""Dann Blanc"",""unit_price"":88.00,""quantity"":2,""sku_code"":""306T72100_BLANC_L"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:176.00","returning","2.99","0.00"
"2051622549","214459","47.00","5.64","2026-02-12 11:23:00","1","2026-03-09 12:37:00","6771346702586","Sale","Honey Science Corporation","http://www.joinhoney.com/partners",,"https://checkout.monfrerefashion.com/","2026-02-12 11:21:00","","2","No",,,,,"0.0.0.0","15c0665ec79d27f66b155cd1129455b7a38cff08a9417588","PC Windows","PC Windows","","NEW:47.00","United States of America","1: shopifyApp_5.2.5,2: #15399,3: px,4: 24986320897","no","11186614",,,,"0.00",,"9051052916735773563",,"[{""product_id"":""8659432505594"",""product_name"":""Brando Florentine"",""unit_price"":47.00,""quantity"":1,""sku_code"":""1008J114420_FLORENTINE_36"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:47.00","new","0.80","0.00"
"2026530082","305263","208.60","25.03","2026-01-07 21:27:00","1","2026-02-02 13:08:00","6707150192890","Sale","Prodege LLC – CouponCause, ReviewsPlus","http://www.couponcause.com",,"https://checkout.monfrerefashion.com/","2026-01-07 21:24:00","","3","No",,,,,"0.0.0.0","xyyCCxyy1253509241","iPhone","iPhone","https://couponcause.com/","NEW:208.60","United States of America","1: shopifyApp_5.2.5,2: 6707150192890,3: px","yes","11072934",,,,"0.00",,"-1686870798749896981",,"[{""product_id"":""9010346918138"",""product_name"":""Dean Butter Suede Noir"",""unit_price"":208.60,""quantity"":1,""sku_code"":""909S105001_SUEDE NOIR_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:208.60","new","3.55","0.00"
"2082419610","680477","301.28","36.15","2026-03-30 10:26:00","2","2026-04-06 13:46:00","6855049150714","Sale","Minty Recover","https://business.minty.com/","Invalid claim - Transaction already tracked in your account","https://monfrerefashion.com/","2026-03-30 10:20:00","W15P8359ZSC","6","No",,,,,"0.0.0.0","","PC Windows","PC Windows","https://monfrre.offer.safeopt.com/","NEW:301.28","United States of America","1: shopifyApp_5.4.0,2: #15741,3: px,4: web","no",,,,,"0.00",,"6349668922391418993",,"[{""product_id"":""8594891473146"",""product_name"":""Package Protetion  Valid in US."",""unit_price"":5.48,""quantity"":1,""sku_code"":""x-redo"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9142650831098"",""product_name"":""Maverick Silk Steel Blue"",""unit_price"":295.80,""quantity"":1,""sku_code"":""912V_STEELBLUE_M"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:301.28","new","5.12","0.00"
"2075892765","632550","532.44","63.89","2026-03-20 23:48:00","2","2026-03-27 15:23:00","6837650587898","Sale","Refermate LLC","http://www.refermate.com","Order not complete - manual commission added","https://checkout.monfrerefashion.com/","2026-03-20 23:30:00","ADS15","18","No",,,,,"0.0.0.0","0xcbxozwebx4828985x6e9f3bbcfaff4e1e","iPhone","iPhone","https://refermate.com/","NEW:532.44","United States of America","1: shopifyApp_5.2.5,2: #15661,3: px,4: 24986320897,7: sn","no",,,,,"0.00",,"9188951043099497784",,"[{""product_id"":""8779330355450"",""product_name"":""Bond Shirt Leather Light Grey"",""unit_price"":84.32,""quantity"":1,""sku_code"":""822L35050_LIGHT GRAY_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346787066"",""product_name"":""Cooper Butter Suede Espresso"",""unit_price"":210.80,""quantity"":1,""sku_code"":""810S115203_SUEDE ESPRES_S"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346983674"",""product_name"":""Ryder Sequin Noir"",""unit_price"":237.32,""quantity"":1,""sku_code"":""942P105001_SEQUIN NOIR_S"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:532.44","new","9.05","0.00"
"2027586870","80338","81.40","4.07","2026-01-09 09:02:00","1","2026-02-02 13:09:00","6710989750522","Sale","intent.ly Overlays","https://intent.ly/",,"","2026-01-09 09:01:00","","1","No",,,,,"0.0.0.0","OID148095_DID160340_","iPhone","PC Unknown","https://www.monfrerefashion.com/collections/shorts-1","NEW:81.40","Ireland","1: shopifyApp_5.2.5,2: #15102,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""7909424005370"",""product_name"":""Cruise Noir"",""unit_price"":81.40,""quantity"":1,""sku_code"":""613S13001_NOIR_33"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:81.40","new","1.38","0.00"
"2027802790","181013","130.00","15.60","2026-01-09 14:12:00","1","2026-02-02 13:09:00","6712956158202","Sale","Skimlinks Coupon Deal sites","http://www.skimlinks.com",,"","2025-12-12 22:51:00","","39801","No",,,,,"0.0.0.0","couponchief.com","Android Mobile","PC Unknown","https://www.couponchief.com/","NEW:130.00","Ireland","1: shopifyApp_5.2.5,2: #15103,3: s2s,4: 24986320897","yes","11072934",,,,"0.00",,"5005622096606567817",,"[{""product_id"":""4387913990208"",""product_name"":""Deniro Ink"",""unit_price"":88.00,""quantity"":1,""sku_code"":""1017_Ink_32"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8779329667322"",""product_name"":""Brando Jade"",""unit_price"":42.00,""quantity"":1,""sku_code"":""1008L55313_JADE_33"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:130.00","new","2.21","0.00"
"2097711599","156708","422.40","50.69","2026-04-20 17:23:00","2","2026-04-21 17:03:00","6895629959418","Sale","Ebates Performance Marketing, Inc. dba Rakuten Rewards","http://www.ebates.com","Invalid claim - Transaction occurred too long ago","https://monfrerefashion.com/","2026-04-20 16:49:00","","34","No",,,,,"0.0.0.0","ebs6313117251sbe","PC Windows","PC Windows","","RETURNING:422.40","United States of America","1: shopifyApp_5.4.1,3: px,2: #15928,4: web","no",,,,,"0.00",,"-7993702066350754204",,"[{""product_id"":""8779329798394"",""product_name"":""Caine Lincoln"",""unit_price"":39.60,""quantity"":1,""sku_code"":""1044J35453_LINCOLN_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""8938623271162"",""product_name"":""Brando Needle Cord Khaki"",""unit_price"":39.60,""quantity"":1,""sku_code"":""1008N75234_KHAKI_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345771258"",""product_name"":""Brando Needle Cord Vintage Blanc"",""unit_price"":108.90,""quantity"":1,""sku_code"":""1008N105102_VIN BLANC_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010345869562"",""product_name"":""Brando Velvet Carbon"",""unit_price"":108.90,""quantity"":1,""sku_code"":""1008V105425_VELVET CARBO_40"",""commission_group_code"":""DEFAULT"",""category"":""""},{""product_id"":""9010346328314"",""product_name"":""Noah Butter Suede Noir"",""unit_price"":125.40,""quantity"":1,""sku_code"":""3012S105001_SUEDE NOIR_XXL"",""commission_group_code"":""DEFAULT"",""category"":""""}]","","DEFAULT:422.40","returning","7.18","0.00"
