Day,"Campaign name","Ad set name","Ad name","Page name",Ads,Gender,Age,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,25-34,archived,ad,15,17,1.13333333,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.07,0.07,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,35-44,archived,ad,31,33,1.06451613,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.19,0.0475,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,65+,archived,ad,28,29,1.03571429,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.23,0.115,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,65+,archived,ad,7,10,1.42857143,"7-day click or 1-day view",,,0.05,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,35-44,archived,ad,9,10,1.11111111,"7-day click or 1-day view",,,0.05,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,45-54,archived,ad,36,39,1.08333333,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.24,0.24,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,55-64,archived,ad,54,63,1.16666667,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.31,0.31,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,45-54,archived,ad,7,14,2,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.07,0.07,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,35-44,archived,ad,50,55,1.1,"7-day click or 1-day view",,,0.25,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,65+,archived,ad,72,85,1.18055556,"7-day click or 1-day view",actions:omni_landing_page_view,6,0.51,0.085,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,18-24,archived,ad,30,34,1.13333333,"7-day click or 1-day view",,,0.21,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,55-64,archived,ad,304,375,1.23355263,"7-day click or 1-day view",actions:omni_landing_page_view,8,2.11,0.26375,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,65+,archived,ad,438,541,1.23515982,"7-day click or 1-day view",actions:omni_landing_page_view,35,3.84,0.10971429,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,35-44,archived,ad,437,527,1.20594966,"7-day click or 1-day view",actions:omni_landing_page_view,27,2.73,0.10111111,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,18-24,archived,ad,340,397,1.16764706,"7-day click or 1-day view",actions:omni_landing_page_view,6,1.9,0.31666667,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,female,25-34,archived,ad,69,74,1.07246377,"7-day click or 1-day view",,,0.39,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,25-34,archived,ad,598,687,1.14882943,"7-day click or 1-day view",actions:omni_landing_page_view,21,3.65,0.17380952,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,male,45-54,archived,ad,278,352,1.26618705,"7-day click or 1-day view",actions:omni_landing_page_view,21,2.03,0.09666667,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,55-64,archived,ad,20,24,1.2,"7-day click or 1-day view",,,0.15,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE,MONFRÈRE,CATALOGUE,unknown,55-64,archived,ad,5,7,1.4,"7-day click or 1-day view",,,0.09,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,25-34,archived,ad,48,49,1.02083333,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.26,0.13,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,45-54,archived,ad,66,75,1.13636364,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.44,0.11,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,45-54,archived,ad,3,4,1.33333333,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.04,0.04,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,45-54,archived,ad,24,28,1.16666667,"7-day click or 1-day view",,,0.11,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,female,55-64,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2024-09-05,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,25-34,archived,ad,8,13,1.625,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.1,0.1,2024-09-05,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,45-54,archived,ad,24,30,1.25,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.23,0.115,2024-09-05,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,35-44,archived,ad,11,13,1.18181818,"7-day click or 1-day view",,,0.09,,2024-09-05,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,55-64,archived,ad,8,10,1.25,"7-day click or 1-day view",,,0.06,,2024-09-05,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_IMAGES,GROWTH_FW1,MONFRÈRE,GROWTH_FW1,male,65+,archived,ad,6,6,1,"7-day click or 1-day view",,,0.03,,2024-09-05,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,65+,archived,ad,3,4,1.33333333,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,55-64,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,45-54,archived,ad,16,16,1,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.07,0.07,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,65+,archived,ad,67,74,1.10447761,"7-day click or 1-day view",actions:omni_landing_page_view,3,0.51,0.17,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,55-64,archived,ad,49,51,1.04081633,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.24,0.06,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,55-64,archived,ad,17,17,1,"7-day click or 1-day view",,,0.11,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,35-44,archived,ad,43,48,1.11627907,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.21,0.105,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,25-34,archived,ad,3,3,1,"7-day click or 1-day view",,,0.01,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,55-64,archived,ad,3,4,1.33333333,"7-day click or 1-day view",,,0.03,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,65+,archived,ad,29,30,1.03448276,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.2,0.05,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,45-54,archived,ad,1,1,1,"7-day click or 1-day view",,,0.01,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,35-44,archived,ad,1,1,1,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,Unknown,archived,ad,0,0,0,"7-day click or 1-day view",actions:omni_landing_page_view,1,0,0,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,unknown,18-24,archived,ad,3,4,1.33333333,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.02,0.02,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,18-24,archived,ad,47,53,1.12765957,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.22,0.22,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,35-44,archived,ad,127,139,1.09448819,"7-day click or 1-day view",actions:omni_landing_page_view,8,0.7,0.0875,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,18-24,archived,ad,105,121,1.15238095,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.51,0.255,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,female,25-34,archived,ad,93,98,1.05376344,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.45,0.1125,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-03,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SLIDESHOW,MONFRÈRE,CATALOGUE_SLIDESHOW,male,25-34,archived,ad,216,230,1.06481481,"7-day click or 1-day view",actions:omni_landing_page_view,16,1.06,0.06625,2024-08-19,Ongoing,2024-12-03,2024-12-03
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,18-24,archived,ad,2882,3161,1.09680777,"7-day click or 1-day view",actions:omni_landing_page_view,53,1.97,0.03716981,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,45-54,archived,ad,14,14,1,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,35-44,archived,ad,25,25,1,"7-day click or 1-day view",actions:omni_landing_page_view,1,0.03,0.03,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,25-34,archived,ad,24,42,1.75,"7-day click or 1-day view",,,0.03,,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,18-24,archived,ad,52,58,1.11538462,"7-day click or 1-day view",,,0.04,,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,35-44,archived,ad,1059,1163,1.09820585,"7-day click or 1-day view",actions:omni_landing_page_view,18,1.01,0.05611111,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,25-34,archived,ad,3525,3923,1.1129078,"7-day click or 1-day view",actions:omni_landing_page_view,66,2.98,0.04515152,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,65+,archived,ad,252,252,1,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.33,0.0825,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,18-24,archived,ad,4253,4487,1.05501999,"7-day click or 1-day view",actions:omni_landing_page_view,76,2.99,0.03934211,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,65+,archived,ad,2,2,1,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,25-34,archived,ad,3457,3632,1.05062193,"7-day click or 1-day view",actions:omni_landing_page_view,61,2.69,0.04409836,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,55-64,archived,ad,267,267,1,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.23,0.0575,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,55-64,archived,ad,5,5,1,"7-day click or 1-day view",,,0,,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,55-64,archived,ad,927,986,1.06364617,"7-day click or 1-day view",actions:omni_landing_page_view,16,0.84,0.0525,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,35-44,archived,ad,1667,1740,1.04379124,"7-day click or 1-day view",actions:omni_landing_page_view,38,1.42,0.03736842,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,65+,archived,ad,612,633,1.03431373,"7-day click or 1-day view",actions:omni_landing_page_view,10,0.47,0.047,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,45-54,archived,ad,508,508,1,"7-day click or 1-day view",actions:omni_landing_page_view,19,0.36,0.01894737,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-02,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,45-54,archived,ad,1360,1360,1,"7-day click or 1-day view",actions:omni_landing_page_view,28,1.07,0.03821429,2024-08-19,Ongoing,2024-12-02,2024-12-02
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,18-24,archived,ad,18709,19904,1.063873,"7-day click or 1-day view",actions:omni_landing_page_view,281,10.85335983,0.03862406,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,65+,archived,ad,0,26,0,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.00999389,0.00499694,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,45-54,archived,ad,2846,3243,1.13949403,"7-day click or 1-day view",actions:omni_landing_page_view,52,1.67897279,0.03228794,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,25-34,archived,ad,15895,18195,1.14469959,"7-day click or 1-day view",actions:omni_landing_page_view,269,11.1531764,0.04146162,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,25-34,archived,ad,12920,15350,1.1880805,"7-day click or 1-day view",actions:omni_landing_page_view,254,9.26433201,0.03647375,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,35-44,archived,ad,5469,6075,1.11080636,"7-day click or 1-day view",actions:omni_landing_page_view,74,3.3479517,0.04524259,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,35-44,archived,ad,12984,14381,1.10759396,"7-day click or 1-day view",actions:omni_landing_page_view,168,7.28554265,0.04336633,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,18-24,archived,ad,9722,12160,1.25077145,"7-day click or 1-day view",actions:omni_landing_page_view,174,7.44544482,0.04278991,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,45-54,archived,ad,11609,11910,1.02592816,"7-day click or 1-day view",actions:omni_landing_page_view,160,5.95635585,0.03722722,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,65+,archived,ad,832,1104,1.32692308,"7-day click or 1-day view",actions:omni_landing_page_view,22,0.67958423,0.03089019,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,45-54,archived,ad,103,103,1,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.04996943,0.02498471,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,55-64,archived,ad,1812,1812,1,"7-day click or 1-day view",actions:omni_landing_page_view,30,0.92943137,0.03098105,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,65+,archived,ad,3678,3895,1.05899946,"7-day click or 1-day view",actions:omni_landing_page_view,62,2.42851422,0.03916958,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,55-64,archived,ad,7420,7536,1.01563342,"7-day click or 1-day view",actions:omni_landing_page_view,111,3.92759707,0.03538376,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,18-24,archived,ad,245,245,1,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.1399144,0.0349786,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,25-34,archived,ad,184,184,1,"7-day click or 1-day view",,,0.08994497,,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,35-44,archived,ad,174,174,1,"7-day click or 1-day view",,,0.09993886,,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-12-01,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,55-64,archived,ad,44,44,1,"7-day click or 1-day view",,,0.03997554,,2024-08-19,Ongoing,2024-12-01,2024-12-01
2024-11-30,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,55-64,archived,ad,640,752,1.175,"7-day click or 1-day view",actions:omni_landing_page_view,19,0.67947287,0.03576173,2024-08-19,Ongoing,2024-11-30,2024-11-30
2024-11-30,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,35-44,archived,ad,40,60,1.5,"7-day click or 1-day view",actions:omni_landing_page_view,2,0.07993798,0.03996899,2024-08-19,Ongoing,2024-11-30,2024-11-30
2024-11-30,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,unknown,25-34,archived,ad,32,79,2.46875,"7-day click or 1-day view",actions:omni_landing_page_view,4,0.05995349,0.01498837,2024-08-19,Ongoing,2024-11-30,2024-11-30
2024-11-30,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,65+,archived,ad,440,460,1.04545455,"7-day click or 1-day view",actions:omni_landing_page_view,9,0.48962016,0.05440224,2024-08-19,Ongoing,2024-11-30,2024-11-30
2024-11-30,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,male,45-54,archived,ad,1247,1250,1.00240577,"7-day click or 1-day view",actions:omni_landing_page_view,25,0.93927132,0.03757085,2024-08-19,Ongoing,2024-11-30,2024-11-30
2024-11-30,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,55-64,archived,ad,2382,2500,1.0495382,"7-day click or 1-day view",actions:omni_landing_page_view,39,2.16831783,0.05559789,2024-08-19,Ongoing,2024-11-30,2024-11-30
2024-11-30,MF_TRAFFIC,MF_TRAFFIC_CATALOGUE,CATALOGUE_SALE,MONFRÈRE,CATALOGUE_SALE,female,65+,archived,ad,1171,1171,1,"7-day click or 1-day view",actions:omni_landing_page_view,23,1.08915504,0.04735457,2024-08-19,Ongoing,2024-11-30,2024-11-30
